Index,Roll Value,Roll Avg
2176,5,3.5027573529411766
2177,1,3.5016077170418005
2178,5,3.5022956841138657
2179,1,3.5011473152822394
2180,5,3.501834862385321
2181,6,3.5029802842732694
2182,1,3.501833180568286
2183,1,3.500687127805772
2184,5,3.5013736263736264
2185,5,3.502059496567506
2186,1,3.5009149130832573
2187,3,3.5006858710562416
2188,6,3.5018281535648996
2189,3,3.501598903608954
2190,6,3.5027397260273974
2191,1,3.501597444089457
2192,1,3.500456204379562
2193,2,3.4997720018239855
2194,6,3.500911577028259
2195,5,3.5015945330296128
2196,4,3.5018214936247722
2197,6,3.502958579881657
2198,4,3.5031847133757963
2199,5,3.5038653933606185
2200,6,3.505
2201,4,3.505224897773739
2202,1,3.5040871934604905
2203,5,3.5047662278710847
2204,3,3.50453720508167
2205,3,3.504308390022676
2206,3,3.504079782411605
2207,4,3.5043044857272316
2208,3,3.504076086956522
2209,4,3.5043005885015845
2210,5,3.504977375565611
2211,6,3.5061058344640434
2212,3,3.505877034358047
2213,5,3.50655219159512
2214,1,3.505420054200542
2215,3,3.505191873589165
2216,3,3.5049638989169676
2217,6,3.506089309878214
2218,2,3.5054102795311093
2219,5,3.506083821541235
2220,4,3.5063063063063065
2221,5,3.5069788383610985
2222,6,3.5081008100810083
2223,3,3.50787224471435
2224,6,3.508992805755396
2225,1,3.507865168539326
2226,2,3.5071877807726866
2227,6,3.508307139649753
2228,6,3.5094254937163374
2229,3,3.509196949304621
2230,4,3.5094170403587444
2231,3,3.5091887046167636
2232,3,3.5089605734767026
2233,3,3.508732646663681
2234,2,3.508057296329454
2235,5,3.508724832214765
2236,6,3.5098389982110914
2237,6,3.510952168082253
2238,4,3.511170688114388
2239,2,3.5104957570343904
2240,5,3.5111607142857144
2241,2,3.5104863900044623
2242,2,3.509812667261374
2243,2,3.509139545251895
2244,5,3.5098039215686274
2245,4,3.510022271714922
2246,5,3.510685663401603
2247,5,3.5113484646194926
2248,5,3.5120106761565837
2249,5,3.5126722987994663
2250,3,3.5124444444444443
2251,3,3.5122167925366505
2252,4,3.5124333925399647
2253,5,3.513093652907235
2254,2,3.512422360248447
2255,1,3.5113082039911307
2256,5,3.511968085106383
2257,2,3.511298183429331
2258,6,3.512400354295837
2259,4,3.5126162018592297
2260,2,3.5119469026548673
2261,6,3.513047324192835
2262,6,3.5141467727674622
2263,5,3.51480335837384
2264,2,3.5141342756183747
2265,1,3.5130242825607065
2266,5,3.5136804942630184
2267,6,3.5147772386413765
2268,4,3.5149911816578485
2269,5,3.515645658880564
2270,5,3.5162995594713657
2271,1,3.5151915455746368
2272,3,3.5149647887323945
2273,1,3.51385833699956
2274,5,3.5145118733509233
2275,1,3.5134065934065934
2276,4,3.513620386643234
2277,3,3.5133948177426437
2278,5,3.5140474100087795
2279,5,3.5146994295743745
2280,1,3.5135964912280704
2281,3,3.5133713283647525
2282,3,3.5131463628396142
2283,3,3.512921594393342
2284,2,3.512259194395797
2285,5,3.512910284463895
2286,6,3.5139982502187226
2287,5,3.514648010494097
2288,5,3.515297202797203
2289,6,3.5163826998689385
2290,2,3.515720524017467
2291,2,3.515058926233086
2292,3,3.5148342059336826
2293,6,3.5159180113388575
2294,2,3.5152571926765477
2295,6,3.5163398692810457
2296,6,3.5174216027874565
2297,4,3.517631693513278
2298,2,3.5169712793733683
2299,2,3.5163114397564157
2300,4,3.5165217391304346
2301,2,3.5158626684050414
2302,2,3.515204170286707
2303,5,3.515848892748589
2304,6,3.5169270833333335
2305,3,3.516702819956616
2306,2,3.5160450997398094
2307,3,3.515821413090594
2308,3,3.5155979202772962
2309,3,3.515374621048073
2310,2,3.514718614718615
2311,6,3.5157940285590654
2312,6,3.516868512110727
2313,3,3.5166450497189796
2314,2,3.5159896283491787
2315,5,3.516630669546436
2316,2,3.5159758203799654
2317,6,3.5170479067760034
2318,5,3.5176876617773942
2319,5,3.5183268650280293
2320,1,3.5172413793103448
2321,3,3.5170185264971994
2322,5,3.517657192075797
2323,2,3.5170038743004737
2324,6,3.5180722891566263
2325,5,3.5187096774193547
2326,3,3.5184866723989683
2327,3,3.518263859045982
2328,1,3.5171821305841924
2329,5,3.5178188063546587
2330,1,3.5167381974248926
2331,5,3.5173745173745172
2332,5,3.518010291595197
2333,2,3.5173596228032578
2334,6,3.5184233076263927
2335,3,3.518201284796574
2336,5,3.518835616438356
2337,4,3.5190415062045357
2338,3,3.518819503849444
2339,6,3.519880290722531
2340,1,3.5188034188034187
2341,3,3.518581802648441
2342,4,3.5187873612297182
2343,2,3.518139137857448
2344,4,3.518344709897611
2345,6,3.5194029850746267
2346,5,3.5200341005967606
2347,5,3.5206646783127398
2348,3,3.520442930153322
2349,6,3.5214985100042573
2350,6,3.5225531914893615
2351,2,3.52190557209698
2352,1,3.5208333333333335
2353,6,3.521886952826179
2354,2,3.5212404418011896
2355,6,3.522292993630573
2356,3,3.5220713073005094
2357,6,3.5231226134917266
2358,1,3.522052586938083
2359,6,3.523103009749894
2360,1,3.522033898305085
2361,1,3.5209656925031765
2362,1,3.5198983911939035
2363,6,3.5209479475243333
2364,4,3.521150592216582
2365,5,3.5217758985200844
2366,2,3.5211327134404056
2367,1,3.5200675961132233
2368,5,3.5206925675675675
2369,1,3.5196285352469396
2370,5,3.520253164556962
2371,4,3.520455504006748
2372,4,3.5206576728499157
2373,6,3.5217024863042563
2374,2,3.52106149957877
2375,4,3.5212631578947367
2376,4,3.5214646464646466
2377,5,3.522086663862011
2378,2,3.5214465937762824
2379,1,3.5203867171080288
2380,3,3.5201680672268907
2381,2,3.5195296094078117
2382,4,3.5197313182199834
2383,6,3.520772135963072
2384,6,3.521812080536913
2385,6,3.522851153039832
2386,5,3.5234702430846605
2387,6,3.5245077503142017
2388,6,3.525544388609715
2389,2,3.524905818334031
2390,5,3.525523012552301
2391,1,3.5244667503136764
2392,2,3.523829431438127
2393,3,3.5236105307145844
2394,3,3.5233918128654973
2395,6,3.5244258872651355
2396,6,3.5254590984974956
2397,5,3.5260742594910304
2398,5,3.5266889074228525
2399,2,3.5260525218841186
2400,3,3.5258333333333334
2401,3,3.5256143273635985
2402,3,3.5253955037468776
2403,2,3.5247607157719516
2404,6,3.5257903494176372
2405,4,3.525987525987526
2406,5,3.526600166251039
2407,6,3.5276277523888657
2408,2,3.5269933554817277
2409,1,3.525944375259444
2410,3,3.525726141078838
2411,2,3.525093322272916
2412,3,3.5248756218905473
2413,6,3.525901367592209
2414,5,3.526512013256007
2415,2,3.525879917184265
2416,2,3.525248344370861
2417,2,3.524617294166322
2418,5,3.525227460711332
2419,6,3.5262505167424556
2420,5,3.5268595041322315
2421,6,3.5278810408921935
2422,3,3.52766308835673
2423,3,3.5274453157243086
2424,3,3.527227722772277
2425,4,3.527422680412371
2426,2,3.5267930750206102
2427,1,3.5257519571487435
2428,4,3.525947281713344
2429,5,3.5265541375051463
2430,6,3.5275720164609052
2431,5,3.528177704648293
2432,2,3.5275493421052633
2433,6,3.528565556925606
2434,3,3.5283483976992605
2435,1,3.527310061601643
2436,4,3.527504105090312
2437,3,3.527287648748461
2438,2,3.526661197703035
2439,4,3.5268552685526857
2440,6,3.5278688524590165
2441,2,3.5272429332240884
2442,3,3.527027027027027
2443,5,3.527629963160049
2444,5,3.5282324058919805
2445,2,3.5276073619631902
2446,4,3.527800490596893
2447,3,3.5275847977114836
2448,6,3.52859477124183
2449,3,3.528378930175582
2450,5,3.528979591836735
2451,4,3.529171766625867
2452,2,3.528548123980424
2453,3,3.528332653893192
2454,2,3.5277098614506928
2455,2,3.5270875763747456
2456,6,3.5280944625407167
2457,4,3.5282865282865283
2458,3,3.5280716029292107
2459,4,3.528263521756812
2460,5,3.528861788617886
2461,2,3.5282405526208858
2462,2,3.5276198212835093
2463,4,3.5278116118554608
2464,3,3.5275974025974026
2465,3,3.5273833671399593
2466,1,3.5263584752635846
2467,3,3.5261451155249293
2468,4,3.5263371150729337
2469,3,3.526123936816525
2470,1,3.525101214574899
2471,3,3.5248887090246863
2472,1,3.5238673139158574
2473,1,3.5228467448443186
2474,3,3.522635408245756
2475,2,3.522020202020202
2476,6,3.523021001615509
2477,1,3.522002422285022
2478,3,3.5217917675544794
2479,5,3.5223880597014925
2480,1,3.5213709677419356
2481,3,3.5211608222490933
2482,6,3.522159548751007
2483,6,3.5231574708014497
2484,2,3.5225442834138487
2485,2,3.5219315895372234
2486,2,3.5213193885760257
2487,2,3.5207076799356654
2488,1,3.519694533762058
2489,2,3.519083969465649
2490,4,3.519277108433735
2491,1,3.5182657567242073
2492,3,3.5180577849117176
2493,5,3.5186522262334536
2494,2,3.5180433039294305
2495,4,3.5182364729458917
2496,5,3.518830128205128
2497,1,3.5178213856627956
2498,4,3.5180144115292236
2499,2,3.517406962785114
2500,1,3.5164
2501,4,3.516593362654938
2502,4,3.516786570743405
2503,4,3.5169796244506593
2504,2,3.516373801916933
2505,1,3.515369261477046
2506,4,3.515562649640862
2507,5,3.5161547666533703
2508,3,3.5159489633173844
2509,4,3.516141889198884
2510,4,3.516334661354582
2511,6,3.5173237753882916
2512,1,3.5163216560509554
2513,1,3.5153203342618387
2514,5,3.5159108989657915
2515,4,3.51610337972167
2516,3,3.5158982511923687
2517,1,3.5148986889153755
2518,2,3.5142970611596507
2519,6,3.51528384279476
2520,4,3.5154761904761904
2521,5,3.5160650535501783
2522,2,3.515463917525773
2523,2,3.514863258026159
2524,4,3.515055467511886
2525,6,3.516039603960396
2526,6,3.517022961203484
2527,3,3.516818361693708
2528,5,3.517405063291139
2529,2,3.516805061289047
2530,3,3.516600790513834
2531,3,3.516396681153694
2532,2,3.5157977883096367
2533,6,3.5167785234899327
2534,2,3.516179952644041
2535,6,3.5171597633136096
2536,3,3.516955835962145
2537,3,3.5167520693732754
2538,4,3.5169424743892828
2539,1,3.515951161874754
2540,1,3.51496062992126
2541,3,3.5147579693034237
2542,2,3.514162077104642
2543,6,3.5151395988989385
2544,1,3.5141509433962264
2545,3,3.5139489194499016
2546,4,3.51413982717989
2547,1,3.513152728700432
2548,3,3.5129513343799057
2549,4,3.51314240878776
2550,5,3.5137254901960784
2551,1,3.5127401019208153
2552,2,3.5121473354231973
2553,3,3.5119467293380335
2554,6,3.512920908379013
2555,3,3.512720156555773
2556,1,3.511737089201878
2557,1,3.510754790770434
2558,6,3.511727912431587
2559,2,3.511137162954279
2560,4,3.511328125
2561,6,3.5122998828582586
2562,6,3.513270882123341
2563,2,3.5126804525946156
2564,4,3.5128705148205928
2565,5,3.513450292397661
2566,2,3.5128604832424006
2567,4,3.5130502532138683
2568,5,3.5136292834890965
2569,1,3.512650836901518
2570,5,3.5132295719844358
2571,2,3.512640995721509
2572,1,3.511664074650078
2573,2,3.511076564321803
2574,2,3.5104895104895104
2575,6,3.5114563106796117
2576,5,3.5120341614906834
2577,5,3.5126115638339153
2578,5,3.513188518231187
2579,2,3.5126017836370687
2580,2,3.512015503875969
2581,4,3.5122045718713677
2582,2,3.511618900077459
2583,2,3.511033681765389
2584,6,3.511996904024768
2585,6,3.5129593810444875
2586,5,3.51353441608662
2587,3,3.513335910320835
2588,2,3.5127511591962906
2589,1,3.5117806102742373
2590,1,3.5108108108108107
2591,2,3.5102277113083753
2592,6,3.5111882716049383
2593,6,3.5121480910142693
2594,5,3.5127216653816498
2595,5,3.5132947976878612
2596,4,3.513482280431433
2597,6,3.514439738159415
2598,4,3.514626635873749
2599,5,3.5151981531358216
2600,6,3.516153846153846
2601,1,3.51518646674356
2602,4,3.5153727901614142
2603,4,3.5155589704187475
2604,1,3.514592933947773
2605,1,3.5136276391554704
2606,1,3.5126630851880276
2607,3,3.5124664365170695
2608,6,3.513420245398773
2609,4,3.513606745879647
2610,1,3.5126436781609196
2611,5,3.5132133282267333
2612,4,3.5133996937212864
2613,6,3.51435132032147
2614,3,3.5141545524100994
2615,4,3.51434034416826
2616,2,3.5137614678899083
2617,3,3.5135651509361865
2618,3,3.513368983957219
2619,2,3.512791141657121
2620,3,3.512595419847328
2621,6,3.5135444486837084
2622,3,3.513348588863463
2623,5,3.513915364086923
2624,6,3.5148628048780486
2625,2,3.5142857142857142
2626,4,3.5144706778370143
2627,5,3.515036162923487
2628,3,3.5148401826484017
2629,2,3.514263978699125
2630,6,3.5152091254752853
2631,1,3.514253135689852
2632,5,3.514817629179331
2633,6,3.51576148879605
2634,1,3.5148063781321186
2635,5,3.515370018975332
2636,2,3.514795144157815
2637,3,3.5145999241562382
2638,3,3.5144048521607276
2639,2,3.513830996589617
2640,4,3.5140151515151516
2641,5,3.5145778114350623
2642,3,3.5143830431491296
2643,1,3.513431706394249
2644,1,3.512481089258699
2645,6,3.513421550094518
2646,3,3.513227513227513
2647,5,3.5137891953154514
2648,2,3.51321752265861
2649,5,3.513778784446961
2650,6,3.5147169811320755
2651,4,3.5149000377216146
2652,2,3.5143288084464555
2653,6,3.515265736901621
2654,4,3.515448379804069
2655,4,3.5156308851224107
2656,1,3.514683734939759
2657,1,3.5137372977041776
2658,1,3.5127915726109857
2659,3,3.512598721323806
2660,6,3.513533834586466
2661,5,3.5140924464487036
2662,2,3.5135236664162286
2663,3,3.5133308298911
2664,3,3.5131381381381384
2665,6,3.5140712945590993
2666,5,3.514628657164291
2667,4,3.5148106486689166
2668,2,3.5142428785607196
2669,6,3.515174222555264
2670,1,3.514232209737828
2671,4,3.5144140771246724
2672,1,3.5134730538922154
2673,2,3.51290684624018
2674,4,3.513089005235602
2675,5,3.513644859813084
2676,2,3.5130792227204783
2677,6,3.514008218154651
2678,3,3.513816280806572
2679,4,3.5139977603583428
2680,2,3.5134328358208955
2681,4,3.5136143230138006
2682,5,3.5141685309470545
2683,6,3.5150950428624674
2684,1,3.5141579731743664
2685,5,3.514711359404097
2686,1,3.513775130305287
2687,6,3.514700409378489
2688,1,3.513764880952381
2689,3,3.5135738192636667
2690,4,3.5137546468401486
2691,3,3.513563730955035
2692,1,3.512630014858841
2693,3,3.512439658373561
2694,3,3.5122494432071267
2695,6,3.5131725417439705
2696,1,3.512240356083086
2697,1,3.511308861698183
2698,3,3.511119347664937
2699,1,3.510188958873657
2700,2,3.5096296296296297
2701,2,3.5090707145501665
2702,6,3.5099925980755
2703,1,3.5090640029596742
2704,5,3.5096153846153846
2705,1,3.508687615526802
2706,4,3.508869179600887
2707,3,3.508681196896934
2708,2,3.5081240768094535
2709,6,3.509043927648579
2710,1,3.508118081180812
2711,6,3.5090372556252305
2712,3,3.5088495575221237
2713,1,3.5079248064872837
2714,6,3.508843036109064
2715,5,3.50939226519337
2716,3,3.50920471281296
2717,1,3.5082811924917188
2718,2,3.507726269315673
2719,1,3.506803972048547
2720,1,3.5058823529411764
2721,5,3.5064314590224184
2722,5,3.5069801616458487
2723,2,3.506426735218509
2724,2,3.5058737151248165
2725,2,3.505321100917431
2726,2,3.50476889214967
2727,3,3.5045837917125047
2728,3,3.504398826979472
2729,6,3.5053133015756686
2730,3,3.505128205128205
2731,2,3.504577077993409
2732,6,3.5054904831625184
2733,6,3.5064032199048665
2734,2,3.505852231163131
2735,4,3.506032906764168
2736,1,3.5051169590643276
2737,2,3.504567044208988
2738,6,3.5054784514243975
2739,3,3.5052939028842642
2740,4,3.5054744525547443
2741,3,3.5052900401313387
2742,1,3.5043763676148796
2743,4,3.5045570543200877
2744,3,3.5043731778425657
2745,6,3.5052823315118395
2746,6,3.506190823015295
2747,2,3.5056425191117584
2748,5,3.5061863173216885
2749,2,3.505638413968716
2750,5,3.506181818181818
2751,3,3.5059978189749184
2752,5,3.5065406976744184
2753,6,3.5074464220849983
2754,5,3.5079883805374004
2755,2,3.5074410163339382
2756,4,3.5076197387518144
2757,3,3.5074356184258253
2758,5,3.507976794778825
2759,1,3.5070677781805
2760,6,3.5079710144927536
2761,4,3.5081492212966316
2762,6,3.509051412020275
2763,5,3.5095910242490045
2764,1,3.508683068017366
2765,5,3.5092224231464737
2766,6,3.510122921185828
2767,5,3.5106613661004697
2768,4,3.5108381502890174
2769,2,3.5102925243770313
2770,2,3.5097472924187727
2771,5,3.5102850956333453
2772,6,3.511183261183261
2773,2,3.5106382978723403
2774,4,3.5108147080028838
2775,3,3.5106306306306307
2776,3,3.5104466858789625
2777,4,3.510622974432841
2778,6,3.511519078473722
2779,5,3.5120546959337893
2780,2,3.5115107913669066
2781,4,3.511686443725279
2782,3,3.511502516175413
2783,3,3.5113187208048866
2784,3,3.5111350574712645
2785,5,3.511669658886894
2786,6,3.512562814070352
2787,4,3.5127377108001436
2788,4,3.512912482065997
2789,3,3.5127285765507352
2790,2,3.5121863799283153
2791,5,3.5127194553923324
2792,1,3.5118194842406876
2793,1,3.510920157536699
2794,1,3.5100214745884037
2795,3,3.5098389982110914
2796,2,3.5092989985693848
2797,6,3.5101894887379337
2798,2,3.509649749821301
2799,3,3.5094676670239373
2800,3,3.5092857142857143
2801,5,3.509817922170653
2802,6,3.5107066381156318
2803,4,3.5108811987156616
2804,5,3.511412268188302
2805,5,3.5119429590017823
2806,4,3.5121168923734856
2807,6,3.513003206270039
2808,2,3.5124643874643873
2809,3,3.5122819508721963
2810,5,3.512811387900356
2811,5,3.513340448239061
2812,5,3.5138691322901847
2813,5,3.51439744045503
2814,2,3.513859275053305
2815,2,3.5133214920071048
2816,6,3.5142045454545454
2817,1,3.5133120340788073
2818,1,3.5124201561391057
2819,4,3.5125931181269956
2820,4,3.5127659574468084
2821,2,3.512229705778093
2822,3,3.5120481927710845
2823,2,3.5115125752745304
2824,3,3.511331444759207
2825,2,3.510796460176991
2826,4,3.510969568294409
2827,2,3.5104350902016273
2828,3,3.5102545968882604
2829,6,3.511134676564157
2830,4,3.5113074204946995
2831,6,3.5121865065347935
2832,6,3.5130649717514126
2833,6,3.513942816801977
2834,4,3.5141143260409313
2835,5,3.514638447971781
2836,2,3.51410437235543
2837,3,3.5139231582657735
2838,3,3.5137420718816066
2839,1,3.5128566396618526
2840,1,3.5119718309859156
2841,3,3.5117916226680745
2842,1,3.5109078114004224
2843,3,3.5107281041153713
2844,1,3.509845288326301
2845,1,3.5089630931458697
2846,3,3.5087842586085736
2847,1,3.5079030558482613
2848,5,3.508426966292135
2849,6,3.509301509301509
2850,5,3.5098245614035086
2851,6,3.5106980007015083
2852,6,3.5115708274894812
2853,4,3.5117420259376093
2854,3,3.51156271899089
2855,1,3.5106830122591943
2856,5,3.511204481792717
2857,1,3.5103255162758136
2858,5,3.510846745976207
2859,5,3.511367611052816
2860,2,3.510839160839161
2861,1,3.5099615519049285
2862,3,3.509783368273934
2863,4,3.5099545930841773
2864,6,3.5108240223463687
2865,4,3.5109947643979056
2866,1,3.5101186322400557
2867,4,3.510289501220788
2868,3,3.5101115760111576
2869,3,3.5099337748344372
2870,5,3.510452961672474
2871,4,3.5106234761407173
2872,6,3.511490250696379
2873,2,3.5109641489731986
2874,3,3.510786360473208
2875,2,3.5102608695652173
2876,2,3.5097357440890127
2877,1,3.508863399374348
2878,5,3.509381514940931
2879,4,3.509551927752692
2880,3,3.509375
2881,1,3.508503991669559
2882,1,3.5076335877862594
2883,4,3.5078043704474506
2884,6,3.5086685159500695
2885,5,3.5091854419410744
2886,5,3.5097020097020097
2887,1,3.5088326983027365
2888,4,3.5090027700831024
2889,5,3.5095188646590514
2890,1,3.508650519031142
2891,3,3.5084745762711864
2892,6,3.509336099585062
2893,1,3.508468717594193
2894,6,3.5093296475466484
2895,2,3.5088082901554403
2896,2,3.5082872928176796
2897,5,3.5088022091819124
2898,4,3.5089717046238786
2899,5,3.509486029665402
2900,2,3.5089655172413794
2901,4,3.509134781109962
2902,5,3.509648518263267
2903,5,3.510161901481226
2904,4,3.510330578512397
2905,2,3.5098106712564543
2906,6,3.5106675843083277
2907,5,3.5111799105607155
2908,3,3.5110041265474554
2909,5,3.5115159848745274
2910,6,3.5123711340206185
2911,4,3.512538646513226
2912,6,3.513392857142857
2913,5,3.513903192584964
2914,5,3.514413177762526
2915,6,3.5152658662092624
2916,4,3.515432098765432
2917,6,3.5162838532739116
2918,2,3.515764222069911
2919,3,3.515587529976019
2920,3,3.5154109589041096
2921,3,3.515234508729887
2922,6,3.516084873374401
2923,4,3.5162504276428326
2924,5,3.5167578659370724
2925,6,3.5176068376068375
2926,2,3.517088174982912
2927,3,3.516911513495046
2928,4,3.5170765027322406
2929,4,3.5172413793103448
2930,4,3.5174061433447097
2931,2,3.5168884339815762
2932,2,3.5163710777626194
2933,4,3.5165359699965903
2934,3,3.516359918200409
2935,1,3.515502555366269
2936,1,3.5146457765667574
2937,5,3.515151515151515
2938,2,3.514635806671205
2939,2,3.514120449132358
2940,2,3.5136054421768708
2941,6,3.514450867052023
2942,1,3.5135961930659416
2943,3,3.5134216785592933
2944,6,3.514266304347826
2945,4,3.5144312393887946
2946,4,3.5145960624575694
2947,6,3.5154394299287413
2948,3,3.5152645861601086
2949,6,3.5161071549677856
2950,2,3.515593220338983
2951,4,3.515757370382921
2952,6,3.5165989159891597
2953,5,3.5171012529630885
2954,2,3.5165876777251186
2955,2,3.516074450084602
2956,3,3.5158998646820026
2957,5,3.5164017585390597
2958,5,3.5169033130493577
2959,3,3.516728624535316
2960,3,3.516554054054054
2961,1,3.515704154002026
2962,4,3.5158676569885214
2963,2,3.5153560580492744
2964,5,3.5158569500674766
2965,6,3.5166947723440134
2966,4,3.516857720836143
2967,6,3.517694641051567
2968,1,3.516846361185984
2969,1,3.515998652745032
2970,1,3.515151515151515
2971,5,3.5156512958599797
2972,1,3.5148048452220726
2973,6,3.515640766902119
2974,1,3.514794889038332
2975,4,3.5149579831932773
2976,2,3.514448924731183
2977,4,3.5146120255290563
2978,1,3.513767629281397
2979,3,3.513595166163142
2980,4,3.5137583892617448
2981,2,3.513250587051325
2982,2,3.5127431254191817
2983,2,3.512236004022796
2984,4,3.5123994638069704
2985,2,3.511892797319933
2986,2,3.51138647019424
2987,6,3.5122196183461667
2988,6,3.5130522088353415
2989,1,3.5122114419538306
2990,2,3.511705685618729
2991,6,3.5125376128385155
2992,6,3.513368983957219
2993,4,3.513531573671901
2994,1,3.512692050768203
2995,3,3.5125208681135227
2996,4,3.512683578104139
2997,3,3.5125125125125125
2998,2,3.512008005336891
2999,1,3.5111703901300433
3000,1,3.5103333333333335
3001,4,3.510496501166278
3002,1,3.5096602265156562
3003,1,3.508824508824509
3004,5,3.5093209054593877
3005,3,3.509151414309484
3006,1,3.5083166999334665
3007,4,3.5084802128367145
3008,4,3.5086436170212765
3009,2,3.5081422399468263
3010,2,3.507641196013289
3011,1,3.506808369312521
3012,5,3.50730411686587
3013,6,3.508131430467972
3014,5,3.508626410086264
3015,1,3.507794361525705
3016,5,3.508289124668435
3017,6,3.509115014915479
3018,2,3.508614976805832
3019,2,3.5081152699569396
3020,6,3.5089403973509934
3021,3,3.508771929824561
3022,4,3.5089344804765057
3023,3,3.5087661263645384
3024,4,3.5089285714285716
3025,4,3.5090909090909093
3026,6,3.509914077990747
3027,2,3.5094152626362733
3028,3,3.5092470277410834
3029,3,3.5090789039286894
3030,4,3.5092409240924094
3031,4,3.50940283734741
3032,1,3.508575197889182
3033,3,3.5084075173095943
3034,4,3.508569545154911
3035,4,3.5087314662273474
3036,1,3.507905138339921
3037,3,3.5077378992426738
3038,3,3.507570770243581
3039,6,3.508390918065153
3040,2,3.5078947368421054
3041,1,3.5070700427490955
3042,6,3.507889546351085
3043,5,3.5083798882681565
3044,2,3.5078843626806835
3045,5,3.508374384236453
3046,6,3.5091923834537098
3047,3,3.509025270758123
3048,2,3.508530183727034
3049,4,3.508691374221056
3050,5,3.5091803278688523
3051,1,3.5083579154375615
3052,6,3.5091743119266057
3053,3,3.5090075335735342
3054,6,3.5098231827111985
3055,2,3.509328968903437
3056,1,3.5085078534031413
3057,4,3.5086686293752045
3058,3,3.508502289077829
3059,5,3.508989865969271
3060,1,3.508169934640523
3061,4,3.5083306109114667
3062,2,3.507838014369693
3063,1,3.50701926216128
3064,5,3.507506527415144
3065,6,3.5083197389885807
3066,5,3.50880626223092
3067,6,3.509618519726117
3068,1,3.508800521512386
3069,3,3.508634734441186
3070,6,3.509446254071661
3071,1,3.5086291110387497
3072,3,3.5084635416666665
3073,5,3.5089489098600715
3074,2,3.5084580351333767
3075,3,3.5082926829268293
3076,1,3.5074772431729517
3077,6,3.5082872928176796
3078,3,3.5081221572449643
3079,4,3.508281909710945
3080,1,3.5074675324675324
3081,5,3.507951963648166
3082,2,3.5074626865671643
3083,5,3.5079468050600067
3084,4,3.50810635538262
3085,2,3.507617504051864
3086,4,3.5077770576798444
3087,6,3.5085843861354067
3088,3,3.508419689119171
3089,5,3.508902557461962
3090,2,3.5084142394822004
3091,4,3.508573277256551
3092,3,3.5084087968952136
3093,6,3.50921435499515
3094,2,3.508726567550097
3095,5,3.5092084006462034
3096,5,3.50968992248062
3097,3,3.5095253471101064
3098,2,3.5090380890897355
3099,6,3.509841884478864
3100,5,3.5103225806451612
3101,1,3.509513060303128
3102,1,3.508704061895551
3103,5,3.5091846600064454
3104,3,3.509020618556701
3105,3,3.5088566827697263
3106,5,3.5093367675466838
3107,4,3.5094946894110075
3108,4,3.5096525096525095
3109,3,3.5094885815374717
3110,2,3.5090032154340838
3111,1,3.5081967213114753
3112,6,3.5089974293059125
3113,5,3.5094763893350467
3114,2,3.5089916506101475
3115,6,3.5097913322632426
3116,2,3.5093068035943515
3117,3,3.5091434071222327
3118,4,3.509300833867864
3119,3,3.5091375440846426
3120,1,3.5083333333333333
3121,4,3.508490868311439
3122,2,3.5080076873798847
3123,6,3.5088056356067883
3124,5,3.509282970550576
3125,1,3.50848
3126,5,3.5089571337172103
3127,6,3.509753757595139
3128,2,3.5092710997442453
3129,3,3.5091083413231066
3130,4,3.5092651757188498
3131,2,3.508783136378154
3132,6,3.5095785440613025
3133,3,3.5094158953080115
3134,2,3.508934269304403
3135,1,3.508133971291866
3136,1,3.5073341836734695
3137,6,3.508128785463819
3138,1,3.507329509241555
3139,4,3.50748646065626
3140,3,3.507324840764331
3141,6,3.5081184336198663
3142,4,3.5082749840865692
3143,5,3.508749602290805
3144,4,3.508905852417303
3145,2,3.5084260731319556
3146,3,3.5082644628099175
3147,4,3.5084207181442646
3148,2,3.5079415501905973
3149,6,3.508732931089235
3150,5,3.509206349206349
3151,4,3.5093621072675343
3152,1,3.5085659898477157
3153,2,3.5080875356803043
3154,2,3.5076093849080534
3155,2,3.507131537242472
3156,2,3.5066539923954374
3157,3,3.5064935064935066
3158,5,3.506966434452185
3159,1,3.506172839506173
3160,4,3.5063291139240507
3161,5,3.506801645049035
3162,1,3.506008855154965
3163,5,3.5064811887448624
3164,1,3.5056890012642223
3165,3,3.505529225908373
3166,6,3.5063171193935565
3167,4,3.506473002841806
3168,5,3.5069444444444446
3169,6,3.5077311454717575
3170,6,3.508517350157729
3171,1,3.507726269315673
3172,6,3.508511979823455
3173,3,3.508351717617397
3174,5,3.5088216761184623
3175,3,3.5086614173228345
3176,3,3.508501259445844
3177,1,3.507711677683349
3178,6,3.5084959093769665
3179,1,3.5077068260459265
3180,2,3.5072327044025156
3181,4,3.507387613957875
3182,1,3.5065996228786926
3183,2,3.5061262959472197
3184,6,3.5069095477386933
3185,2,3.506436420722135
3186,6,3.50721908349027
3187,6,3.508001255098839
3188,5,3.508469259723965
3189,4,3.508623392913139
3190,3,3.5084639498432604
3191,3,3.5083046067063615
3192,5,3.508771929824561
3193,1,3.507986219855935
3194,4,3.508140262993112
3195,4,3.5082942097026604
3196,2,3.507822277847309
3197,3,3.5076634344698157
3198,5,3.508130081300813
3199,3,3.5079712410128163
3200,5,3.5084375
3201,1,3.507653858169322
3202,3,3.5074953154278576
3203,2,3.5070246643771466
3204,4,3.5071785268414484
3205,4,3.5073322932917317
3206,1,3.506550218340611
3207,6,3.5073277206111633
